127.0.0.1 - - [16/Mar/2016:15:12:37 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:12:37 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:12:37 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 1103
127.0.0.1 - - [16/Mar/2016:15:14:58 +0530] "GET /Students-management/index.html HTTP/1.1" 200 833
127.0.0.1 - - [16/Mar/2016:15:14:58 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:14:58 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:37 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:37 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:37 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 949
127.0.0.1 - - [16/Mar/2016:15:16:40 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:40 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:40 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:53 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:16:53 +0530] "GET /Students-management/js/app.js HTTP/1.1" 200 43
127.0.0.1 - - [16/Mar/2016:15:16:53 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:17:26 +0530] "GET /Students-management/index.html HTTP/1.1" 200 832
127.0.0.1 - - [16/Mar/2016:15:17:26 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:17:26 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:17:51 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:17:51 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 942
127.0.0.1 - - [16/Mar/2016:15:17:51 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:18:44 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:18:44 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:18:44 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 1106
127.0.0.1 - - [16/Mar/2016:15:19:18 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:19:18 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:19:18 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:20:59 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:20:59 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:20:59 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 1105
127.0.0.1 - - [16/Mar/2016:15:21:34 +0530] "GET /Students-management/index.html HTTP/1.1" 200 828
127.0.0.1 - - [16/Mar/2016:15:21:34 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:21:34 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:24:22 +0530] "GET /Students-management/index.html HTTP/1.1" 200 895
